stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
"at:45:50809:0:3","","Salzburg Alpensiedlung P+R","47.7698673","13.0708467","","","","0",""
"at:47:68442:0:1","","Innsbruck Südbahnstraße Ersatzhaltestelle","47.2584609","11.3997826","","","","0",""
"at:49:1349:0:35","","Wien Hauptbahnhof","48.1851041","16.377114","","","","0",""
"at:49:289:0:1","","Wien Erdberg","48.1904463","16.4154002","","","","0",""
"be:26:8812005:10:1","","Bruxelles-Nord","50.8614481","4.3599642","","","","0",""
"be:26:8821121:11:Flix","","Antwerpen-Berchem","51.2012555","4.4359437","","","","0",""
"cz:55100:NVBW_11342:0:1","","Praha Na Knížecí","50.0690748","14.4046652","","","","0",""
"cz:55100:NVBW_11790:0:1","","Praha Václav Havel Airport","50.1073052","14.2691274","","","","0",""
"cz:55100:NVBW_92016:1:Flix","","Praha Černý Most (M)","50.1088953","14.5774382","","","","0",""
"cz:55100:NVBW_92047:1:1","","Praha Hradcanska (M)","50.0974004","14.4032998","","","","0",""
"cz:55100:NVBW_99711:0:1","","Praha Florenc/Busbahnhof","50.0894416","14.4404451","","","","0",""
"cz:55202:NVBW_3:10:1","","Beroun (CZ)","49.9572119","14.0763669","","","","0",""
"cz:55323:nvbw_bus_10372:0:1","","Plzen Autobusové nádrazí","49.7463647","13.3630866","","","","0",""
"cz:55521:nvbw_bus_9946:0:1","","Hradec Králové Terminál HD","50.2169334","15.812999","","","","0",""
"cz:55523_nvbw_bus_10018:0:Flix","","Náchod autobusové nádraží","50.4174433","16.1703129","","","","0",""
"de:02000:10002:1:99","","Hauptbahnhof/ZOB","53.5521285","10.0099541","","","","0",""
"de:03152:5382:32:K","","Göttingen Bahnhof","51.5367865","9.9262671","","","","0",""
"de:03241:42:1:48","","Hannover Hauptbahnhof/ZOB","52.3788203","9.7411243","","","","0",""
"de:05111:18469:0:1","","D-Worringer Platz,W57","51.2236692","6.7953329","","","","0",""
"de:05111:18488:2:1","","D-Flughafen Bf Bstg 1","51.290654","6.7899609","","","","0","1"
"de:05112:16032:0:1","","Duisburg Hbf","51.4304529","6.7745279","","","","0",""
"de:05113:9289:10:Flix","","Essen Hauptbahnhof","51.449732","7.0122131","","","","0",""
"de:05114:21300:1:1","","Krefeld Hauptbahnhof Süd Bstg 1","51.3246459","6.5700983","","","","0","1"
"de:05124:11602:2:9","","W-Oberbarmen Bf Bstg 9","51.2750339","7.2242874","","","","0","9"
"de:05314:64458:2:41","","Bonn Gronau UN Campus Bf","50.7125682","7.1204422","","","","0",""
"de:05315:17556:2:24","","Köln/Bonn Flughafen Terminal 2","50.8810343","7.1174508","","","","0",""
"de:05711:5059:89","","Bielefeld, Brackwede Bahnhof","51.998023","8.5003083","","","","0",""
"de:05911:5194:7:10","","Bochum Hbf","51.4794102","7.2249162","","","","0",""
"de:05913:131:4:12","","Dortmund Hbf","51.5195622","7.4594214","","","","0",""
"de:05970:40251:1:1","","Siegen Koblenzer Straße","50.8721634","8.0169249","","","","0",""
"de:06411:4734:41:5","","Darmstadt Hauptbahnhof","49.8730424","8.6298454","","","","0",""
"de:06412:113:1:1","","Frankfurt (Main) Pforzheimer Straße","50.1044532","8.6632358","","","","0",""
"de:06412:2931:2:2","","Frankfurt (Main) Flughafen Tor 3","50.0527602","8.5791894","","","","0",""
"de:06531:14519:0:1","","Gießen Mathematikum","50.5808204","8.6669278","","","","0",""
"de:07211:1318:11:FB2","","Trier, Hauptbahnhof","49.7582512","6.6530757","","","","0",""
"de:07312:9035:2:D3","","Kaiserslautern, Hbf Bstg D3","49.4365613","7.7675436","","","","0","D3"
"de:07314:2019:1:1","","Ludwigshafen, Mitte","49.478965","8.4520329","","","","0",""
"de:07314:2019:4:2","","Ludwigshafen, Mitte","49.47893","8.4520868","","","","0",""
"de:07314:2019:4:3","","Ludwigshafen, Mitte","49.4788541","8.4521586","","","","0",""
"de:07314:2080:9:3","","Ludwigshafen, Hauptbahnhof","49.4752178","8.4323328","","","","0",""
"de:07314:2080:9:4","","Ludwigshafen, Hauptbahnhof","49.475247","8.432207","","","","0",""
"de:08111:6085:1:3","","Untertürkheim Gleis 3","48.7797921","9.2505363","","","","0","3"
"de:08111:6115:1:1","","Stuttgart Hauptbahnhof (oben) Gleis 1","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","1"
"de:08111:6115:1:2","","Stuttgart Hauptbahnhof (oben) Gleis 2","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","2"
"de:08111:6115:2:3","","Stuttgart Hauptbahnhof (oben) Gleis 3","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","3"
"de:08111:6115:2:4","","Stuttgart Hauptbahnhof (oben) Gleis 4","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","4"
"de:08111:6115:3:5","","Stuttgart Hauptbahnhof (oben) Gleis 5","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","5"
"de:08111:6115:3:6","","Stuttgart Hauptbahnhof (oben) Gleis 6","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","6"
"de:08111:6115:4:7","","Stuttgart Hauptbahnhof (oben) Gleis 7","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","7"
"de:08111:6115:4:8","","Stuttgart Hauptbahnhof (oben) Gleis 8","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","8"
"de:08111:6115:5:10","","Stuttgart Hauptbahnhof (oben) Gleis 10","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","10"
"de:08111:6115:5:9","","Stuttgart Hauptbahnhof (oben) Gleis 9","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","9"
"de:08111:6115:6:11","","Stuttgart Hauptbahnhof (oben) Gleis 11","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","11"
"de:08111:6115:6:12","","Stuttgart Hauptbahnhof (oben) Gleis 12","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","12"
"de:08111:6115:7:13","","Stuttgart Hauptbahnhof (oben) Gleis 13","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","13"
"de:08111:6115:7:14","","Stuttgart Hauptbahnhof (oben) Gleis 14","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","14"
"de:08111:6115:8:15","","Stuttgart Hauptbahnhof (oben) Gleis 15","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","15"
"de:08111:6115:8:16","","Stuttgart Hauptbahnhof (oben) Gleis 16","48.7847465","9.1832166","","0","de:08111:6115_Parent","0","16"
"de:08111:6115_Parent","","Stuttgart Hauptbahnhof (oben)","48.7848767","9.1827944","","1","","",""
"de:08111:6333:2:1","","Bad Cannstatt Gleis 1","48.8015415","9.2175771","","0","de:08111:6333_Parent","0","1"
"de:08111:6333:5:4","","Bad Cannstatt Gleis 4","48.8013404","9.2175053","","0","de:08111:6333_Parent","0","4"
"de:08111:6333:5:5","","Bad Cannstatt Gleis 5","48.801228","9.2174424","","0","de:08111:6333_Parent","0","5"
"de:08111:6333:7:8","","Bad Cannstatt Gleis 8","48.8009913","9.2173436","","0","de:08111:6333_Parent","0","8"
"de:08111:6333_Parent","","Bad Cannstatt","48.8012812","9.2174693","","1","","",""
"de:08111:6465:7:1","","Zuffenhausen Bstg 1","48.8294025","9.16861","","","","0","1"
"de:08115:4510:1:2","","Bondorf Gleis 2","48.5232875","8.827852","","","","0","2"
"de:08115:4512:4:101","","Herrenberg Gleis 101","48.5934333","8.8615928","","","","0","101"
"de:08115:5776:1:2","","Gäufelden Gleis 3","48.5597043","8.8501572","","","","0","3"
"de:08115:7301:3:2","","Leonberg Bstg 2","48.7999203","9.0050088","","","","0","2"
"de:08116:2103:3:1","","Flughafen/Messe Bstg 1","48.6916447","9.1966913","","","","0","1"
"de:08116:2931:1:1","","Nürtingen Gleis 1","48.6281372","9.3426765","","","","0","1"
"de:08116:2931:2:2","","Nürtingen Gleis 2","48.628149","9.3427484","","","","0","2"
"de:08116:4211:5:11","","Kirchheim (T) Bstg 11","48.6447649","9.4436921","","","","0","11"
"de:08116:4241:1:2","","Wernau (N) Gleis 2","48.6941885","9.4136255","","","","0","2"
"de:08116:4257:1:1","","Wendlingen (N) Gleis 1","48.6737273","9.3737133","","","","0","1"
"de:08116:4257:2:2","","Wendlingen (N) Gleis 2","48.6736146","9.3735965","","","","0","2"
"de:08116:4257:2:3","","Wendlingen (N) Gleis 3","48.6736799","9.3734618","","","","0","3"
"de:08116:5770:1:1","","Oberboihingen Gleis 1","48.6483617","9.3643978","","","","0","1"
"de:08116:5770:2:2","","Oberboihingen Gleis 2","48.6480827","9.364272","","","","0","2"
"de:08116:5772:1:2","","Bempflingen Gleis 2","48.5723546","9.2734883","","","","0","2"
"de:08116:5772:2:1","","Bempflingen Gleis 1","48.5720693","9.2734254","","","","0","1"
"de:08116:7800:1:7","","Esslingen (N) Gleis 7","48.7384275","9.3005186","","0","de:08116:7800_Parent","0","7"
"de:08116:7800:1:8","","Esslingen (N) Gleis 8","48.7383327","9.3004647","","0","de:08116:7800_Parent","0","8"
"de:08116:7800:2:2","","Esslingen (N) Gleis 2","48.7387474","9.3007252","","0","de:08116:7800_Parent","0","2"
"de:08116:7800:2:3","","Esslingen (N) Gleis 3","48.7386467","9.3006623","","0","de:08116:7800_Parent","0","3"
"de:08116:7800:2:5","","Esslingen (N) Gleis 5","48.7385696","9.3006174","","0","de:08116:7800_Parent","0","5"
"de:08116:7800:2:6","","Esslingen (N) Gleis 6","48.738463","9.3005545","","0","de:08116:7800_Parent","0","6"
"de:08116:7800_Parent","","Esslingen (N)","48.73854","9.3005815","","1","","",""
"de:08116:7802:1:10","","Plochingen Gleis 10","48.7127447","9.4107868","","0","de:08116:7802_Parent","0","10"
"de:08116:7802:1:7","","Plochingen Gleis 7","48.7128395","9.4110743","","0","de:08116:7802_Parent","0","7"
"de:08116:7802:1:9","","Plochingen Gleis 9","48.7128217","9.4109575","","0","de:08116:7802_Parent","0","9"
"de:08116:7802:2:1","","Plochingen Gleis 1","48.7130825","9.4116941","","0","de:08116:7802_Parent","0","1"
"de:08116:7802:2:3","","Plochingen Gleis 3","48.7130529","9.4115773","","0","de:08116:7802_Parent","0","3"
"de:08116:7802:2:6","","Plochingen Gleis 6","48.7129225","9.4112539","","0","de:08116:7802_Parent","0","6"
"de:08116:7802_Parent","","Plochingen","48.7129403","9.4112988","","1","","",""
"de:08118:1400:1:8","","Bietigheim Gleis 8","48.9478307","9.1372947","","0","de:08118:1400_Parent","0","8"
"de:08118:1400:2:3","","Bietigheim Gleis 3","48.9481729","9.1370162","","0","de:08118:1400_Parent","0","3"
"de:08118:1400:2:4","","Bietigheim Gleis 4","48.9480962","9.1370971","","0","de:08118:1400_Parent","0","4"
"de:08118:1400:4:10","","Bietigheim Gleis 10","48.9477245","9.1374115","","0","de:08118:1400_Parent","0","10"
"de:08118:1400:4:9","","Bietigheim Gleis 9","48.9478071","9.1373306","","0","de:08118:1400_Parent","0","9"
"de:08118:1400:6:11","","Bietigheim ZOB Bstg 11","48.9493823","9.1364144","","0","de:08118:1400_Parent","0","11"
"de:08118:1400:6:8","","Bietigheim ZOB Bstg 8","48.9491345","9.1365222","","0","de:08118:1400_Parent","0","8"
"de:08118:1400:6:9","","Bietigheim ZOB Bstg 9","48.9492466","9.1364323","","0","de:08118:1400_Parent","0","9"
"de:08118:1400_Parent","","Bietigheim","48.9479487","9.1372139","","1","","",""
"de:08118:1402:8:11","","Kornwestheim","48.862437","9.1793179","","","","0",""
"de:08118:3338:0:3","","Oberstenfeld Schule","49.0262756","9.3178022","","","","0",""
"de:08118:3346:0:3","","Spielberg Brunnenwiesen","49.0159782","9.000095","","","","0",""
"de:08118:3346:0:4","","Spielberg Brunnenwiesen","49.0159782","9.000095","","","","0",""
"de:08118:3401:0:3","","Bietigheim Poststräßle","48.9566794","9.1466372","","","","0",""
"de:08118:3401:0:4","","Bietigheim Poststräßle","48.9566794","9.1466372","","","","0",""
"de:08118:3470:1:3","","Pleidelsh. Wiegeh./Riedb.str.","48.9611032","9.2046863","","","","0",""
"de:08118:3485:0:1","","Großingersheim Fischerwörth","48.9605546","9.188867","","","","0",""
"de:08118:3485:0:2","","Großingersheim Fischerwörth","48.9604544","9.1889119","","","","0",""
"de:08118:3503:0:3","","Hohenhasl. Brombergerhöfe","49.0091965","9.0015683","","","","0",""
"de:08118:3503:0:4","","Hohenhasl. Brombergerhöfe","49.0091965","9.0015683","","","","0",""
"de:08118:3504:0:3","","Steinheim (M) Wellarium","48.9735348","9.2680984","","","","0",""
"de:08118:3504:0:4","","Steinheim (M) Wellarium","48.9729864","9.2685386","","","","0",""
"de:08118:3533:1:3","","Marbach (N) Krankenhaus","48.9417124","9.2599147","","","","0",""
"de:08118:3533:1:4","","Marbach (N) Krankenhaus","48.9417124","9.2599147","","","","0",""
"de:08118:3537:0:3","","Marbach (N) König-Wilhelm-Pl.","48.9380363","9.2585493","","","","0",""
"de:08118:3537:0:4","","Marbach (N) König-Wilhelm-Pl.","48.9387916","9.2590703","","","","0",""
"de:08118:3549:0:4","","Marbach (N) Stadionhalle","48.9341535","9.2631846","","","","0",""
"de:08118:3553:0:3","","Großbottwar Schulzentrum","48.9985773","9.2880679","","","","0",""
"de:08118:3567:0:3","","Hohenhaslach Allmandklinge","49.0012883","9.0143782","","","","0",""
"de:08118:3567:0:4","","Hohenhaslach Allmandklinge","49.0012883","9.0143782","","","","0",""
"de:08118:3582:0:3","","Pleidelsheim Am Friedhof","48.9594399","9.2003475","","","","0",""
"de:08118:3582:0:4","","Pleidelsheim Am Friedhof","48.9594399","9.2003475","","","","0",""
"de:08118:5566:1:4","","Großingersh. Bietigheimer Str.","48.9589621","9.1786621","","","","0",""
"de:08118:5566:2:3","","Großingersh. Bietigheimer Str.","48.9589621","9.1786621","","","","0",""
"de:08118:5570:1:3","","Pleidelsheim Hauptstraße","48.9591745","9.2039407","","","","0",""
"de:08118:5570:1:4","","Pleidelsheim Hauptstraße","48.9591745","9.2039407","","","","0",""
"de:08118:5583:1:1","","Besigheim Gleis 1","48.9976696","9.13663","","","","0","1"
"de:08118:5583:2:2","","Besigheim Gleis 2","48.9976343","9.1364952","","","","0","2"
"de:08118:5593:0:3","","Oberstenfeld Beilsteiner Str.","49.0261401","9.3194551","","","","0",""
"de:08118:5593:0:4","","Oberstenfeld Beilsteiner Str.","49.0261401","9.3194551","","","","0",""
"de:08118:5594:0:3","","Oberstenf. Lichtenberger Str.","49.0238723","9.3237939","","","","0",""
"de:08118:5594:0:4","","Oberstenf. Lichtenberger Str.","49.0238723","9.3237939","","","","0",""
"de:08118:5596:0:3","","Gronau Prev. Feuerwehr","49.0503555","9.3952819","","","","0",""
"de:08118:5597:0:3","","Murr Blattert","48.9577824","9.2521084","","","","0",""
"de:08118:5597:0:4","","Murr Blattert","48.9582189","9.2521803","","","","0",""
"de:08118:5598:0:3","","Murr Ortsmitte","48.9622887","9.2597081","","","","0",""
"de:08118:5598:0:4","","Murr Ortsmitte","48.9619997","9.259232","","","","0",""
"de:08118:5599:0:4","","Steinh.(M) Höpfigheimer Str.","48.9684045","9.2750783","","","","0",""
"de:08118:5600:0:3","","Murr Hardtlinde","48.9644768","9.2620617","","","","0",""
"de:08118:5600:0:4","","Murr Hardtlinde","48.9644768","9.2620617","","","","0",""
"de:08118:5601:0:3","","Steinheim (M) Murrer Str.","48.9667591","9.27047","","","","0",""
"de:08118:5601:0:4","","Steinheim (M) Murrer Str.","48.9667591","9.27047","","","","0",""
"de:08118:5602:0:3","","Steinheim (M) Bf Pos 3","48.9674786","9.2767851","","","","0","3"
"de:08118:5602:0:4","","Steinheim (M) Bf Pos 4","48.9673842","9.2750783","","","","0","4"
"de:08118:5603:0:3","","Steinheim (M) Kelter","48.966883","9.2796507","","","","0",""
"de:08118:5603:0:4","","Steinheim (M) Kelter","48.966883","9.2796507","","","","0",""
"de:08118:5604:1:3","","Kleinbottwar","48.980451","9.2869091","","","","0",""
"de:08118:5604:1:4","","Kleinbottwar","48.9804097","9.2860378","","","","0",""
"de:08118:5605:0:3","","Großbottwar Waldstraße","48.9972689","9.2896759","","","","0",""
"de:08118:5605:0:4","","Großbottwar Waldstraße","48.9972689","9.2896759","","","","0",""
"de:08118:5606:0:3","","Großbottwar Bachstraße","49.0007343","9.2916612","","","","0",""
"de:08118:5606:0:4","","Großbottwar Bachstraße","49.0007343","9.2916612","","","","0",""
"de:08118:5607:0:3","","Winzerhausen Raiffeisenstr.","49.0234482","9.2649273","","","","0",""
"de:08118:5608:1:3","","Großbottwar Rosenplatz","48.9999446","9.2939339","","","","0",""
"de:08118:5608:1:4","","Großbottwar Rosenplatz","48.9999446","9.2939339","","","","0",""
"de:08118:5609:0:3","","Großbottwar Kelter","49.0035631","9.2989196","","","","0",""
"de:08118:5609:0:4","","Großbottwar Kelter","49.0035631","9.2989196","","","","0",""
"de:08118:5610:0:3","","Großbottwar Sauserhof","49.0123488","9.3088729","","","","0",""
"de:08118:5610:0:4","","Großbottwar Sauserhof","49.0127436","9.3096095","","","","0",""
"de:08118:5611:0:3","","Oberstenfeld Nussbaumweg","49.020597","9.316275","","","","0",""
"de:08118:5611:0:4","","Oberstenfeld Nussbaumweg","49.0200079","9.3160415","","","","0",""
"de:08118:5612:0:3","","Oberstenfeld Rathaus","49.0240843","9.3195539","","","","0",""
"de:08118:5612:0:4","","Oberstenfeld Rathaus","49.0240843","9.3195539","","","","0",""
"de:08118:5613:0:3","","Oberstenf. Kath. Kirche","49.0289439","9.3177393","","","","0",""
"de:08118:5613:0:4","","Oberstenf. Kath. Kirche","49.0284314","9.3180178","","","","0",""
"de:08118:5614:0:3","","Oberstenfeld Kreuzstr.","49.0265642","9.3291928","","","","0",""
"de:08118:5614:0:4","","Oberstenfeld Kreuzstr.","49.0265642","9.3291928","","","","0",""
"de:08118:5615:0:3","","Gronau Schule","49.0325131","9.3369992","","","","0",""
"de:08118:5615:0:4","","Gronau Schule","49.0331433","9.3367746","","","","0",""
"de:08118:5616:0:3","","Bietigheim Kreisberufsschule","48.9520842","9.1222389","","","","0",""
"de:08118:5617:0:3","","Bietigheim DLW","48.9533761","9.135004","","","","0",""
"de:08118:5617:0:4","","Bietigheim DLW","48.953907","9.1348603","","","","0",""
"de:08118:5619:0:4","","Großb. Aussiedlerhöfe","49.0055843","9.2822828","","","","0",""
"de:08118:5620:0:3","","Winzerh. Holzweilerhof","49.0120071","9.2501051","","","","0",""
"de:08118:5647:1:2","","Bietigheim Ellentalgymnasien Pos 2","48.9544202","9.1245117","","","","0","2"
"de:08118:5648:0:3","","Bietigheim Auwiesenbrücke","48.9574934","9.1322282","","","","0",""
"de:08118:5648:0:4","","Bietigheim Auwiesenbrücke","48.9569743","9.1319587","","","","0",""
"de:08118:5660:0:3","","Bietigheim Löchgauer Str.","48.9621117","9.1234607","","","","0",""
"de:08118:5660:0:4","","Bietigheim Löchgauer Str.","48.9623889","9.1223827","","","","0",""
"de:08118:5690:0:3","","Bietigh. Antonia-Visconti-Str.","48.963598","9.1199482","","","","0",""
"de:08118:5690:0:4","","Bietigh. Antonia-Visconti-Str.","48.963598","9.1199482","","","","0",""
"de:08118:5692:0:3","","Bietigheim Waldhof","48.9763297","9.100347","","","","0",""
"de:08118:5692:0:4","","Bietigheim Waldhof","48.9763297","9.100347","","","","0",""
"de:08118:5693:0:3","","Löchgau Weißenhof Ost","48.9845425","9.1000775","","","","0",""
"de:08118:5693:0:4","","Löchgau Weißenhof Ost","48.9845425","9.1000775","","","","0",""
"de:08118:5694:0:3","","Bietigheim Enzbrücke","48.95862","9.1326594","","","","0",""
"de:08118:5695:0:3","","Erligheim","49.0191006","9.0984066","","","","0",""
"de:08118:5695:0:4","","Erligheim","49.0191006","9.0984066","","","","0",""
"de:08118:5698:0:3","","Bönnigheim Am Schloss","49.0400277","9.0928551","","","","0",""
"de:08118:5698:0:4","","Bönnigheim Am Schloss","49.0400277","9.0928551","","","","0",""
"de:08118:5700:1:3","","Bönnigheim Burgplatz","49.0419827","9.090735","","","","0",""
"de:08118:5700:1:4","","Bönnigheim Burgplatz","49.0419827","9.090735","","","","0",""
"de:08118:5704:0:3","","Löchgau Wette","49.001854","9.105683","","","","0",""
"de:08118:5704:0:4","","Löchgau Wette","49.001854","9.105683","","","","0",""
"de:08118:5706:0:3","","Freudental Besigh. Str.","49.0101511","9.0634622","","","","0",""
"de:08118:5707:1:3","","Freudental Post","49.0085955","9.059815","","","","0",""
"de:08118:5707:1:4","","Freudental Post","49.0085955","9.059815","","","","0",""
"de:08118:5708:0:3","","Freudental Gewerbegebiet","49.0061677","9.0562038","","","","0",""
"de:08118:5708:0:4","","Freudental Gewerbegebiet","49.0061677","9.0562038","","","","0",""
"de:08118:5709:0:3","","Hohenhaslach Staffel","48.9980233","9.0264246","","","","0",""
"de:08118:5709:0:4","","Hohenhaslach Staffel","48.9980233","9.0264246","","","","0",""
"de:08118:5710:1:3","","Hohenhaslach Steige","48.999809","9.0189686","","","","0",""
"de:08118:5710:1:4","","Hohenhaslach Steige","49.0000035","9.0186812","","","","0",""
"de:08118:5711:0:3","","Spielberg Ochsen","49.017127","8.9970048","","","","0",""
"de:08118:5711:0:4","","Spielberg Ochsen","49.017127","8.9970048","","","","0",""
"de:08118:5712:0:3","","Ochsenbach Kirche","49.0208562","8.9828833","","","","0",""
"de:08118:5712:0:4","","Ochsenbach Kirche","49.0208562","8.9828833","","","","0",""
"de:08118:5713:0:3","","Ochsenbach Kirbachhof","49.0182169","8.9593295","","","","0",""
"de:08118:5713:0:4","","Ochsenbach Kirbachhof","49.0184231","8.9605691","","","","0",""
"de:08118:5714:1:3","","Häfnerhasl. Dorfbrunnen","49.0252919","8.9186178","","","","0",""
"de:08118:5723:1:1","","Kirchheim (N) Gleis 1","49.0376486","9.1508413","","0","de:08118:5723_Parent","0","1"
"de:08118:5723:1:2","","Kirchheim (N) Gleis 2","49.0376368","9.1507605","","0","de:08118:5723_Parent","0","2"
"de:08118:5723:2:3","","Kirchheim (N) Bf","49.0378783","9.150473","","0","de:08118:5723_Parent","0",""
"de:08118:5723:2:4","","Kirchheim (N) Bf","49.0370597","9.1503203","","0","de:08118:5723_Parent","0",""
"de:08118:5723_Parent","","Kirchheim (N)","49.0376368","9.1508862","","1","","",""
"de:08118:5727:0:4","","Bönnigheim Schulzentrum","49.0408404","9.0975353","","","","0",""
"de:08118:5728:0:3","","Bönnigheim Sonnenberg","49.0410641","9.0654475","","","","0",""
"de:08118:5728:0:4","","Bönnigheim Sonnenberg","49.040964","9.0655193","","","","0",""
"de:08118:5729:0:3","","Bönnigheim Freibad","49.0414057","9.0818866","","","","0",""
"de:08118:5729:0:4","","Bönnigheim Freibad","49.0414057","9.0818866","","","","0",""
"de:08118:5735:0:3","","Häfnerhasl. Alte Mühle","49.0188473","8.9359194","","","","0",""
"de:08118:5785:1:1","","Walheim Gleis 1","49.0109406","9.1519462","","","","0","1"
"de:08118:5785:1:2","","Walheim Gleis 2","49.0109465","9.1519103","","","","0","2"
"de:08118:5883:0:3","","Ochsenbach Buchenrain","49.0221404","8.9780414","","","","0",""
"de:08118:5883:0:4","","Ochsenbach Buchenrain","49.0220285","8.9789666","","","","0",""
"de:08118:5922:0:3","","Steinh.(M) Kleinbottwarer Str.","48.9693834","9.2824445","","","","0",""
"de:08118:5922:0:4","","Steinh.(M) Kleinbottwarer Str.","48.9693834","9.2824445","","","","0",""
"de:08118:5934:0:3","","Großingersheim Ortsmitte","48.96013","9.1839532","","","","0",""
"de:08118:5934:0:4","","Großingersheim Ortsmitte","48.9608437","9.1842317","","","","0",""
"de:08118:6798:0:3","","Gronau Prevorst Löwen","49.0503202","9.3977163","","","","0",""
"de:08118:6798:0:4","","Gronau Prevorst Löwen","49.0503202","9.3977163","","","","0",""
"de:08118:6971:0:3","","Großbottwar Flickenwiesen","49.0071754","9.3016774","","","","0",""
"de:08118:6971:0:4","","Großbottwar Flickenwiesen","49.0071754","9.3016774","","","","0",""
"de:08118:6986:1:3","","Kleinbottwar Seestraße","48.9801209","9.2857772","","","","0",""
"de:08118:6986:1:4","","Kleinbottwar Seestraße","48.9801209","9.2857772","","","","0",""
"de:08118:6987:0:3","","Steinheim (M) Horrenwinkel","48.9728331","9.2807018","","","","0",""
"de:08118:6987:0:4","","Steinheim (M) Horrenwinkel","48.9728331","9.2807018","","","","0",""
"de:08118:6988:0:3","","Steinheim (M) Schulzentrum","48.9726267","9.2726618","","","","0",""
"de:08118:6988:0:4","","Steinheim (M) Schulzentrum","48.9726267","9.2726618","","","","0",""
"de:08118:6999:0:3","","Murr Bietigheimer Str.","48.9580066","9.2508777","","","","0",""
"de:08118:7400:1:4","","Asperg Gleis 4","48.9072896","9.1480026","","","","0","4"
"de:08118:7402:1:2","","Ludwigsburg Gleis 2","48.8921483","9.1854085","","0","de:08118:7402_Parent","0","2"
"de:08118:7402:1:3","","Ludwigsburg Gleis 3","48.8921011","9.1852468","","0","de:08118:7402_Parent","0","3"
"de:08118:7402:2:4","","Ludwigsburg Gleis 4","48.8920833","9.1852019","","0","de:08118:7402_Parent","0","4"
"de:08118:7402:2:5","","Ludwigsburg Gleis 5","48.8920302","9.1850671","","0","de:08118:7402_Parent","0","5"
"de:08118:7402:3:1","","Ludwigsburg Gleis 1","48.892166","9.1854624","","0","de:08118:7402_Parent","0","1"
"de:08118:7402_Parent","","Ludwigsburg","48.8920833","9.1852288","","1","","",""
"de:08118:7404:1:3","","Tamm Gleis 3","48.9219304","9.1253471","","","","0","3"
"de:08118:7446:0:4","","Bietigheim Karl-Mai-Allee","48.9615396","9.1261287","","","","0",""
"de:08118:7503:3:1","","Marbach (N) Bf Bstg 1","48.9434884","9.2649812","","","","0","1"
"de:08118:7503:3:2","","Marbach (N) Bf Bstg 2","48.9435828","9.2653585","","","","0","2"
"de:08118:7503:4:5","","Marbach (N) Bf Bstg 5","48.9433468","9.2648645","","","","0","5"
"de:08118:7658:0:1","","Freudental Alleenfeld","49.0060911","9.0645851","","","","0",""
"de:08118:7658:0:2","","Freudental Alleenfeld","49.0061854","9.0644413","","","","0",""
"de:08118:nvbw_bus_11198:0:1","","Kornwestheim Pre Waypoint","48.8511245","9.1671367","","","","0",""
"de:08118:nvbw_bus_11199:0:1","","Kornwestheim Post Waypoint 2","48.8550671","9.1607318","","","","0",""
"de:08118:nvbw_bus_11666:0:1","","Kornwestheim Post Waypoint 1","48.8652618","9.1798659","","","","0",""
"de:08119:3730:0:3","","Vorderbüchelberg","49.0651898","9.4563494","","","","0",""
"de:08119:3730:0:4","","Vorderbüchelberg","49.0651898","9.4564841","","","","0",""
"de:08119:4904:0:3","","Sulzb.(M) Schloss Lautereck","49.0034334","9.4974652","","","","0",""
"de:08119:4904:0:4","","Sulzb.(M) Schloss Lautereck","49.0035159","9.4974652","","","","0",""
"de:08119:4905:1:5","","Sulzbach (M) Marktplatz","49.0025377","9.5011034","","","","0",""
"de:08119:4905:1:6","","Sulzbach (M) Marktplatz","49.0023255","9.5012651","","","","0",""
"de:08119:4952:2:3","","Sulzbach (M) Bf","49.0000566","9.5006543","","","","0",""
"de:08119:4953:0:3","","Sulzbach (M) Lautertal","49.0052013","9.4932072","","","","0",""
"de:08119:4953:0:4","","Sulzbach (M) Lautertal","49.0052013","9.4932072","","","","0",""
"de:08119:4954:0:3","","Spiegelberg Dauernberg Abzw.","49.0276657","9.4508427","","","","0",""
"de:08119:4954:0:4","","Spiegelberg Dauernberg Abzw.","49.0276657","9.4508427","","","","0",""
"de:08119:4955:0:3","","Siebersbach","49.0174805","9.4677041","","","","0",""
"de:08119:4955:0:4","","Siebersbach","49.017127","9.4688898","","","","0",""
"de:08119:4956:0:3","","Bernhalden","49.0218223","9.457059","","","","0",""
