from_stop_id,to_stop_id,transfer_type,min_transfer_time
"de:08118:5710:1:4","de:08118:5710:1:3","2","0"
"de:08118:5710:1:4","de:08118:5710:1:4","2","0"
"de:08118:5714:1:3","de:08118:5714:1:3","2","0"
"de:08118:5723:1:1","de:08118:5723:1:1","2","0"
"de:08118:5723:1:1","de:08118:5723:2:3","2","120"
"de:08118:5723:1:1","de:08118:5723:2:4","2","120"
"de:08118:5723:1:1","de:08118:5723:1:2","2","120"
"de:08118:5723:2:3","de:08118:5723:1:1","2","120"
"de:08118:5723:2:4","de:08118:5723:1:1","2","120"
"de:08118:5723:2:3","de:08118:5723:2:3","2","60"
"de:08118:5723:2:3","de:08118:5723:2:4","2","60"
"de:08118:5723:2:4","de:08118:5723:2:3","2","60"
"de:08118:5723:2:4","de:08118:5723:2:4","2","60"
"de:08118:5723:2:3","de:08118:5723:1:2","2","30"
"de:08118:5723:2:4","de:08118:5723:1:2","2","30"
"de:08118:5723:1:2","de:08118:5723:1:1","2","120"
"de:08118:5723:1:2","de:08118:5723:2:3","2","30"
"de:08118:5723:1:2","de:08118:5723:2:4","2","30"
"de:08118:5723:1:2","de:08118:5723:1:2","2","0"
"de:08116:5770:1:1","de:08116:5770:1:1","2","0"
"de:08116:5770:1:1","de:08116:5770:2:2","2","120"
"de:08116:5770:2:2","de:08116:5770:1:1","2","120"
"de:08116:5770:2:2","de:08116:5770:2:2","2","0"
"de:08116:5772:1:2","de:08116:5772:1:2","2","0"
"de:08116:5772:1:2","de:08116:5772:2:1","2","120"
"de:08116:5772:2:1","de:08116:5772:1:2","2","120"
"de:08116:5772:2:1","de:08116:5772:2:1","2","0"
"de:08115:5776:1:2","de:08115:5776:1:2","2","0"
"de:08118:5785:1:1","de:08118:5785:1:1","2","60"
"de:08118:5785:1:1","de:08118:5785:1:2","2","60"
"de:08118:5785:1:2","de:08118:5785:1:1","2","60"
"de:08118:5785:1:2","de:08118:5785:1:2","2","60"
"de:08111:6085:1:3","de:08111:6085:1:3","2","0"
"de:08111:6115:1:1","de:08111:6115:1:1","2","60"
"de:08111:6115:1:1","de:08111:6115:1:2","2","60"
"de:08111:6115:1:2","de:08111:6115:1:1","2","60"
"de:08111:6115:1:2","de:08111:6115:1:2","2","60"
"de:08111:6115:1:1","de:08111:6115:2:3","2","360"
"de:08111:6115:1:1","de:08111:6115:2:4","2","360"
"de:08111:6115:1:2","de:08111:6115:2:3","2","360"
"de:08111:6115:1:2","de:08111:6115:2:4","2","360"
"de:08111:6115:1:1","de:08111:6115:3:5","2","360"
"de:08111:6115:1:1","de:08111:6115:3:6","2","360"
"de:08111:6115:1:2","de:08111:6115:3:5","2","360"
"de:08111:6115:1:2","de:08111:6115:3:6","2","360"
"de:08111:6115:1:1","de:08111:6115:4:7","2","360"
"de:08111:6115:1:1","de:08111:6115:4:8","2","360"
"de:08111:6115:1:2","de:08111:6115:4:7","2","360"
"de:08111:6115:1:2","de:08111:6115:4:8","2","360"
"de:08111:6115:1:1","de:08111:6115:5:10","2","360"
"de:08111:6115:1:1","de:08111:6115:5:9","2","360"
"de:08111:6115:1:2","de:08111:6115:5:10","2","360"
"de:08111:6115:1:2","de:08111:6115:5:9","2","360"
"de:08111:6115:1:1","de:08111:6115:6:11","2","360"
"de:08111:6115:1:1","de:08111:6115:6:12","2","360"
"de:08111:6115:1:2","de:08111:6115:6:11","2","360"
"de:08111:6115:1:2","de:08111:6115:6:12","2","360"
"de:08111:6115:1:1","de:08111:6115:7:13","2","360"
"de:08111:6115:1:1","de:08111:6115:7:14","2","360"
"de:08111:6115:1:2","de:08111:6115:7:13","2","360"
"de:08111:6115:1:2","de:08111:6115:7:14","2","360"
"de:08111:6115:1:1","de:08111:6115:8:15","2","360"
"de:08111:6115:1:1","de:08111:6115:8:16","2","360"
"de:08111:6115:1:2","de:08111:6115:8:15","2","360"
"de:08111:6115:1:2","de:08111:6115:8:16","2","360"
"de:08111:6115:2:3","de:08111:6115:1:1","2","360"
"de:08111:6115:2:3","de:08111:6115:1:2","2","360"
"de:08111:6115:2:4","de:08111:6115:1:1","2","360"
"de:08111:6115:2:4","de:08111:6115:1:2","2","360"
"de:08111:6115:2:3","de:08111:6115:2:3","2","60"
"de:08111:6115:2:3","de:08111:6115:2:4","2","60"
"de:08111:6115:2:4","de:08111:6115:2:3","2","60"
"de:08111:6115:2:4","de:08111:6115:2:4","2","60"
"de:08111:6115:2:3","de:08111:6115:3:5","2","360"
"de:08111:6115:2:3","de:08111:6115:3:6","2","360"
"de:08111:6115:2:4","de:08111:6115:3:5","2","360"
"de:08111:6115:2:4","de:08111:6115:3:6","2","360"
"de:08111:6115:2:3","de:08111:6115:4:7","2","360"
"de:08111:6115:2:3","de:08111:6115:4:8","2","360"
"de:08111:6115:2:4","de:08111:6115:4:7","2","360"
"de:08111:6115:2:4","de:08111:6115:4:8","2","360"
"de:08111:6115:2:3","de:08111:6115:5:10","2","360"
"de:08111:6115:2:3","de:08111:6115:5:9","2","360"
"de:08111:6115:2:4","de:08111:6115:5:10","2","360"
"de:08111:6115:2:4","de:08111:6115:5:9","2","360"
"de:08111:6115:2:3","de:08111:6115:6:11","2","360"
"de:08111:6115:2:3","de:08111:6115:6:12","2","360"
"de:08111:6115:2:4","de:08111:6115:6:11","2","360"
"de:08111:6115:2:4","de:08111:6115:6:12","2","360"
"de:08111:6115:2:3","de:08111:6115:7:13","2","360"
"de:08111:6115:2:3","de:08111:6115:7:14","2","360"
"de:08111:6115:2:4","de:08111:6115:7:13","2","360"
"de:08111:6115:2:4","de:08111:6115:7:14","2","360"
"de:08111:6115:2:3","de:08111:6115:8:15","2","360"
"de:08111:6115:2:3","de:08111:6115:8:16","2","360"
"de:08111:6115:2:4","de:08111:6115:8:15","2","360"
"de:08111:6115:2:4","de:08111:6115:8:16","2","360"
"de:08111:6115:3:5","de:08111:6115:1:1","2","360"
"de:08111:6115:3:5","de:08111:6115:1:2","2","360"
"de:08111:6115:3:6","de:08111:6115:1:1","2","360"
"de:08111:6115:3:6","de:08111:6115:1:2","2","360"
"de:08111:6115:3:5","de:08111:6115:2:3","2","360"
"de:08111:6115:3:5","de:08111:6115:2:4","2","360"
"de:08111:6115:3:6","de:08111:6115:2:3","2","360"
"de:08111:6115:3:6","de:08111:6115:2:4","2","360"
"de:08111:6115:3:5","de:08111:6115:3:5","2","60"
"de:08111:6115:3:5","de:08111:6115:3:6","2","60"
"de:08111:6115:3:6","de:08111:6115:3:5","2","60"
"de:08111:6115:3:6","de:08111:6115:3:6","2","60"
"de:08111:6115:3:5","de:08111:6115:4:7","2","360"
"de:08111:6115:3:5","de:08111:6115:4:8","2","360"
"de:08111:6115:3:6","de:08111:6115:4:7","2","360"
"de:08111:6115:3:6","de:08111:6115:4:8","2","360"
"de:08111:6115:3:5","de:08111:6115:5:10","2","360"
"de:08111:6115:3:5","de:08111:6115:5:9","2","360"
"de:08111:6115:3:6","de:08111:6115:5:10","2","360"
"de:08111:6115:3:6","de:08111:6115:5:9","2","360"
"de:08111:6115:3:5","de:08111:6115:6:11","2","360"
"de:08111:6115:3:5","de:08111:6115:6:12","2","360"
"de:08111:6115:3:6","de:08111:6115:6:11","2","360"
"de:08111:6115:3:6","de:08111:6115:6:12","2","360"
"de:08111:6115:3:5","de:08111:6115:7:13","2","360"
"de:08111:6115:3:5","de:08111:6115:7:14","2","360"
"de:08111:6115:3:6","de:08111:6115:7:13","2","360"
"de:08111:6115:3:6","de:08111:6115:7:14","2","360"
"de:08111:6115:3:5","de:08111:6115:8:15","2","360"
"de:08111:6115:3:5","de:08111:6115:8:16","2","360"
"de:08111:6115:3:6","de:08111:6115:8:15","2","360"
"de:08111:6115:3:6","de:08111:6115:8:16","2","360"
"de:08111:6115:4:7","de:08111:6115:1:1","2","360"
"de:08111:6115:4:7","de:08111:6115:1:2","2","360"
"de:08111:6115:4:8","de:08111:6115:1:1","2","360"
"de:08111:6115:4:8","de:08111:6115:1:2","2","360"
"de:08111:6115:4:7","de:08111:6115:2:3","2","360"
"de:08111:6115:4:7","de:08111:6115:2:4","2","360"
"de:08111:6115:4:8","de:08111:6115:2:3","2","360"
"de:08111:6115:4:8","de:08111:6115:2:4","2","360"
"de:08111:6115:4:7","de:08111:6115:3:5","2","360"
"de:08111:6115:4:7","de:08111:6115:3:6","2","360"
"de:08111:6115:4:8","de:08111:6115:3:5","2","360"
"de:08111:6115:4:8","de:08111:6115:3:6","2","360"
"de:08111:6115:4:7","de:08111:6115:4:7","2","60"
"de:08111:6115:4:7","de:08111:6115:4:8","2","60"
"de:08111:6115:4:8","de:08111:6115:4:7","2","60"
"de:08111:6115:4:8","de:08111:6115:4:8","2","60"
"de:08111:6115:4:7","de:08111:6115:5:10","2","360"
"de:08111:6115:4:7","de:08111:6115:5:9","2","360"
"de:08111:6115:4:8","de:08111:6115:5:10","2","360"
"de:08111:6115:4:8","de:08111:6115:5:9","2","360"
"de:08111:6115:4:7","de:08111:6115:6:11","2","360"
"de:08111:6115:4:7","de:08111:6115:6:12","2","360"
"de:08111:6115:4:8","de:08111:6115:6:11","2","360"
"de:08111:6115:4:8","de:08111:6115:6:12","2","360"
"de:08111:6115:4:7","de:08111:6115:7:13","2","360"
"de:08111:6115:4:7","de:08111:6115:7:14","2","360"
"de:08111:6115:4:8","de:08111:6115:7:13","2","360"
"de:08111:6115:4:8","de:08111:6115:7:14","2","360"
"de:08111:6115:4:7","de:08111:6115:8:15","2","360"
"de:08111:6115:4:7","de:08111:6115:8:16","2","360"
"de:08111:6115:4:8","de:08111:6115:8:15","2","360"
"de:08111:6115:4:8","de:08111:6115:8:16","2","360"
"de:08111:6115:5:10","de:08111:6115:1:1","2","360"
"de:08111:6115:5:10","de:08111:6115:1:2","2","360"
"de:08111:6115:5:9","de:08111:6115:1:1","2","360"
"de:08111:6115:5:9","de:08111:6115:1:2","2","360"
"de:08111:6115:5:10","de:08111:6115:2:3","2","360"
"de:08111:6115:5:10","de:08111:6115:2:4","2","360"
"de:08111:6115:5:9","de:08111:6115:2:3","2","360"
"de:08111:6115:5:9","de:08111:6115:2:4","2","360"
"de:08111:6115:5:10","de:08111:6115:3:5","2","360"
"de:08111:6115:5:10","de:08111:6115:3:6","2","360"
"de:08111:6115:5:9","de:08111:6115:3:5","2","360"
"de:08111:6115:5:9","de:08111:6115:3:6","2","360"
"de:08111:6115:5:10","de:08111:6115:4:7","2","360"
"de:08111:6115:5:10","de:08111:6115:4:8","2","360"
"de:08111:6115:5:9","de:08111:6115:4:7","2","360"
"de:08111:6115:5:9","de:08111:6115:4:8","2","360"
"de:08111:6115:5:10","de:08111:6115:5:10","2","60"
"de:08111:6115:5:10","de:08111:6115:5:9","2","60"
"de:08111:6115:5:9","de:08111:6115:5:10","2","60"
"de:08111:6115:5:9","de:08111:6115:5:9","2","60"
"de:08111:6115:5:10","de:08111:6115:6:11","2","360"
"de:08111:6115:5:10","de:08111:6115:6:12","2","360"
"de:08111:6115:5:9","de:08111:6115:6:11","2","360"
"de:08111:6115:5:9","de:08111:6115:6:12","2","360"
"de:08111:6115:5:10","de:08111:6115:7:13","2","360"
"de:08111:6115:5:10","de:08111:6115:7:14","2","360"
"de:08111:6115:5:9","de:08111:6115:7:13","2","360"
"de:08111:6115:5:9","de:08111:6115:7:14","2","360"
"de:08111:6115:5:10","de:08111:6115:8:15","2","360"
"de:08111:6115:5:10","de:08111:6115:8:16","2","360"
"de:08111:6115:5:9","de:08111:6115:8:15","2","360"
"de:08111:6115:5:9","de:08111:6115:8:16","2","360"
"de:08111:6115:6:11","de:08111:6115:1:1","2","360"
"de:08111:6115:6:11","de:08111:6115:1:2","2","360"
"de:08111:6115:6:12","de:08111:6115:1:1","2","360"
"de:08111:6115:6:12","de:08111:6115:1:2","2","360"
"de:08111:6115:6:11","de:08111:6115:2:3","2","360"
"de:08111:6115:6:11","de:08111:6115:2:4","2","360"
"de:08111:6115:6:12","de:08111:6115:2:3","2","360"
"de:08111:6115:6:12","de:08111:6115:2:4","2","360"
"de:08111:6115:6:11","de:08111:6115:3:5","2","360"
"de:08111:6115:6:11","de:08111:6115:3:6","2","360"
"de:08111:6115:6:12","de:08111:6115:3:5","2","360"
"de:08111:6115:6:12","de:08111:6115:3:6","2","360"
"de:08111:6115:6:11","de:08111:6115:4:7","2","360"
"de:08111:6115:6:11","de:08111:6115:4:8","2","360"
"de:08111:6115:6:12","de:08111:6115:4:7","2","360"
"de:08111:6115:6:12","de:08111:6115:4:8","2","360"
"de:08111:6115:6:11","de:08111:6115:5:10","2","360"
"de:08111:6115:6:11","de:08111:6115:5:9","2","360"
"de:08111:6115:6:12","de:08111:6115:5:10","2","360"
"de:08111:6115:6:12","de:08111:6115:5:9","2","360"
"de:08111:6115:6:11","de:08111:6115:6:11","2","60"
"de:08111:6115:6:11","de:08111:6115:6:12","2","60"
"de:08111:6115:6:12","de:08111:6115:6:11","2","60"
"de:08111:6115:6:12","de:08111:6115:6:12","2","60"
"de:08111:6115:6:11","de:08111:6115:7:13","2","360"
"de:08111:6115:6:11","de:08111:6115:7:14","2","360"
"de:08111:6115:6:12","de:08111:6115:7:13","2","360"
"de:08111:6115:6:12","de:08111:6115:7:14","2","360"
"de:08111:6115:6:11","de:08111:6115:8:15","2","360"
"de:08111:6115:6:11","de:08111:6115:8:16","2","360"
"de:08111:6115:6:12","de:08111:6115:8:15","2","360"
"de:08111:6115:6:12","de:08111:6115:8:16","2","360"
"de:08111:6115:7:13","de:08111:6115:1:1","2","360"
"de:08111:6115:7:13","de:08111:6115:1:2","2","360"
"de:08111:6115:7:14","de:08111:6115:1:1","2","360"
"de:08111:6115:7:14","de:08111:6115:1:2","2","360"
"de:08111:6115:7:13","de:08111:6115:2:3","2","360"
"de:08111:6115:7:13","de:08111:6115:2:4","2","360"
"de:08111:6115:7:14","de:08111:6115:2:3","2","360"
"de:08111:6115:7:14","de:08111:6115:2:4","2","360"
"de:08111:6115:7:13","de:08111:6115:3:5","2","360"
"de:08111:6115:7:13","de:08111:6115:3:6","2","360"
"de:08111:6115:7:14","de:08111:6115:3:5","2","360"
"de:08111:6115:7:14","de:08111:6115:3:6","2","360"
"de:08111:6115:7:13","de:08111:6115:4:7","2","360"
"de:08111:6115:7:13","de:08111:6115:4:8","2","360"
"de:08111:6115:7:14","de:08111:6115:4:7","2","360"
"de:08111:6115:7:14","de:08111:6115:4:8","2","360"
"de:08111:6115:7:13","de:08111:6115:5:10","2","360"
"de:08111:6115:7:13","de:08111:6115:5:9","2","360"
"de:08111:6115:7:14","de:08111:6115:5:10","2","360"
"de:08111:6115:7:14","de:08111:6115:5:9","2","360"
"de:08111:6115:7:13","de:08111:6115:6:11","2","360"
"de:08111:6115:7:13","de:08111:6115:6:12","2","360"
"de:08111:6115:7:14","de:08111:6115:6:11","2","360"
"de:08111:6115:7:14","de:08111:6115:6:12","2","360"
"de:08111:6115:7:13","de:08111:6115:7:13","2","60"
"de:08111:6115:7:13","de:08111:6115:7:14","2","60"
"de:08111:6115:7:14","de:08111:6115:7:13","2","60"
"de:08111:6115:7:14","de:08111:6115:7:14","2","60"
"de:08111:6115:7:13","de:08111:6115:8:15","2","360"
"de:08111:6115:7:13","de:08111:6115:8:16","2","360"
"de:08111:6115:7:14","de:08111:6115:8:15","2","360"
"de:08111:6115:7:14","de:08111:6115:8:16","2","360"
"de:08111:6115:8:15","de:08111:6115:1:1","2","360"
"de:08111:6115:8:15","de:08111:6115:1:2","2","360"
"de:08111:6115:8:16","de:08111:6115:1:1","2","360"
"de:08111:6115:8:16","de:08111:6115:1:2","2","360"
"de:08111:6115:8:15","de:08111:6115:2:3","2","360"
"de:08111:6115:8:15","de:08111:6115:2:4","2","360"
"de:08111:6115:8:16","de:08111:6115:2:3","2","360"
"de:08111:6115:8:16","de:08111:6115:2:4","2","360"
"de:08111:6115:8:15","de:08111:6115:3:5","2","360"
"de:08111:6115:8:15","de:08111:6115:3:6","2","360"
"de:08111:6115:8:16","de:08111:6115:3:5","2","360"
"de:08111:6115:8:16","de:08111:6115:3:6","2","360"
"de:08111:6115:8:15","de:08111:6115:4:7","2","360"
"de:08111:6115:8:15","de:08111:6115:4:8","2","360"
"de:08111:6115:8:16","de:08111:6115:4:7","2","360"
"de:08111:6115:8:16","de:08111:6115:4:8","2","360"
"de:08111:6115:8:15","de:08111:6115:5:10","2","360"
"de:08111:6115:8:15","de:08111:6115:5:9","2","360"
"de:08111:6115:8:16","de:08111:6115:5:10","2","360"
"de:08111:6115:8:16","de:08111:6115:5:9","2","360"
"de:08111:6115:8:15","de:08111:6115:6:11","2","360"
"de:08111:6115:8:15","de:08111:6115:6:12","2","360"
"de:08111:6115:8:16","de:08111:6115:6:11","2","360"
"de:08111:6115:8:16","de:08111:6115:6:12","2","360"
"de:08111:6115:8:15","de:08111:6115:7:13","2","360"
"de:08111:6115:8:15","de:08111:6115:7:14","2","360"
"de:08111:6115:8:16","de:08111:6115:7:13","2","360"
"de:08111:6115:8:16","de:08111:6115:7:14","2","360"
"de:08111:6115:8:15","de:08111:6115:8:15","2","60"
"de:08111:6115:8:15","de:08111:6115:8:16","2","60"
"de:08111:6115:8:16","de:08111:6115:8:15","2","60"
"de:08111:6115:8:16","de:08111:6115:8:16","2","60"
"de:08111:6333:2:1","de:08111:6333:2:1","2","0"
"de:08111:6333:2:1","de:08111:6333:5:4","2","120"
"de:08111:6333:2:1","de:08111:6333:5:5","2","120"
"de:08111:6333:2:1","de:08111:6333:7:8","2","120"
"de:08111:6333:5:4","de:08111:6333:2:1","2","120"
"de:08111:6333:5:5","de:08111:6333:2:1","2","120"
"de:08111:6333:5:4","de:08111:6333:5:4","2","0"
"de:08111:6333:5:4","de:08111:6333:5:5","2","0"
"de:08111:6333:5:5","de:08111:6333:5:4","2","0"
"de:08111:6333:5:5","de:08111:6333:5:5","2","0"
"de:08111:6333:5:4","de:08111:6333:7:8","2","120"
"de:08111:6333:5:5","de:08111:6333:7:8","2","120"
"de:08111:6333:7:8","de:08111:6333:2:1","2","120"
"de:08111:6333:7:8","de:08111:6333:5:4","2","120"
"de:08111:6333:7:8","de:08111:6333:5:5","2","120"
"de:08111:6333:7:8","de:08111:6333:7:8","2","0"
"de:08111:6465:7:1","de:08111:6465:7:1","2","60"
"de:08118:6986:1:3","de:08118:5604:1:3","2","120"
"de:08118:6986:1:3","de:08118:5604:1:4","2","120"
"de:08118:6986:1:4","de:08118:5604:1:3","2","120"
"de:08118:6986:1:4","de:08118:5604:1:4","2","120"
"de:08118:6986:1:3","de:08118:6986:1:3","2","60"
"de:08118:6986:1:3","de:08118:6986:1:4","2","60"
"de:08118:6986:1:4","de:08118:6986:1:3","2","60"
"de:08118:6986:1:4","de:08118:6986:1:4","2","60"
"de:08115:7301:3:2","de:08115:7301:3:2","2","60"
"de:08118:7400:1:4","de:08118:7400:1:4","2","0"
"de:08118:7402:1:2","de:08118:7402:1:2","2","0"
"de:08118:7402:1:2","de:08118:7402:1:3","2","0"
